,Number,After 1,2,After 2,3,After 3,4,After 4,5,After 5,6,After 6,7,After 7,8,After 8,9
sower,3,2,sober,1,sower,,,,,,,,,,,,
space,4,19,shale,9,stake,3,space,,,,,,,,,,
spade,5,19,shale,9,stake,3,space,1,spade,,,,,,,,
spank,4,41,stalk,5,shack,1,spank,,,,,,,,,,
spare,5,5,scare,4,share,3,snare,2,spare,,,,,,,,
spark,3,11,shark,2,spark,,,,,,,,,,,,
spasm,4,41,stalk,8,swamp,1,spasm,,,,,,,,,,
spawn,4,41,stalk,8,swamp,1,spawn,,,,,,,,,,
speak,4,9,steak,2,sneak,1,speak,,,,,,,,,,
spear,4,6,shear,3,smear,2,spear,,,,,,,,,,
speck,4,35,spelt,3,spend,1,speck,,,,,,,,,,
speed,4,35,spelt,3,spend,1,speed,,,,,,,,,,
spell,3,35,spelt,1,spell,,,,,,,,,,,,
spelt,2,35,spelt,,,,,,,,,,,,,,
spend,3,35,spelt,3,spend,,,,,,,,,,,,
spent,3,35,spelt,1,spent,,,,,,,,,,,,
sperm,2,2,sperm,,,,,,,,,,,,,,
spice,3,23,spine,3,spice,,,,,,,,,,,,
spicy,4,63,stink,5,spill,1,spicy,,,,,,,,,,
spied,3,35,spelt,1,spied,,,,,,,,,,,,
spiel,3,35,spelt,1,spiel,,,,,,,,,,,,
spike,4,23,spine,3,spice,2,spike,,,,,,,,,,
spiky,4,63,stink,4,skimp,1,spiky,,,,,,,,,,
spill,3,63,stink,5,spill,,,,,,,,,,,,
spilt,4,63,stink,4,shift,1,spilt,,,,,,,,,,
spine,2,23,spine,,,,,,,,,,,,,,
spiny,5,63,stink,5,sling,2,shiny,1,spiny,,,,,,,,
spire,3,2,shire,1,spire,,,,,,,,,,,,
spite,5,23,spine,3,spice,2,spike,1,spite,,,,,,,,
splat,3,19,salty,1,splat,,,,,,,,,,,,
split,4,63,stink,4,sixth,1,split,,,,,,,,,,
spoil,3,37,stoop,1,spoil,,,,,,,,,,,,
spoke,4,12,stoke,2,smoke,1,spoke,,,,,,,,,,
spoof,3,37,stoop,4,spoof,,,,,,,,,,,,
spook,4,37,stoop,4,spoof,3,spook,,,,,,,,,,
spool,5,37,stoop,4,spoof,3,spook,2,spool,,,,,,,,
spoon,6,37,stoop,4,spoof,3,spook,2,spool,1,spoon,,,,,,
spore,5,6,score,5,shore,4,snore,3,spore,,,,,,,,
sport,4,10,snort,2,short,1,sport,,,,,,,,,,
spout,3,37,stoop,1,spout,,,,,,,,,,,,
spray,3,8,strap,1,spray,,,,,,,,,,,,
spree,3,4,scree,1,spree,,,,,,,,,,,,
sprig,3,9,scrub,2,sprig,,,,,,,,,,,,
spunk,4,63,stink,3,slunk,2,spunk,,,,,,,,,,
spurn,4,8,shirt,2,slurp,1,spurn,,,,,,,,,,
spurt,3,8,shirt,1,spurt,,,,,,,,,,,,
squad,4,19,salty,4,scuba,1,squad,,,,,,,,,,
squat,3,19,salty,1,squat,,,,,,,,,,,,
squib,4,63,stink,4,silly,2,squib,,,,,,,,,,
stack,3,41,stalk,2,stack,,,,,,,,,,,,
staff,5,41,stalk,6,staid,3,stamp,2,staff,,,,,,,,
stage,4,19,shale,9,stake,3,stage,,,,,,,,,,
staid,3,41,stalk,6,staid,,,,,,,,,,,,
stain,4,41,stalk,6,staid,1,stain,,,,,,,,,,
stair,2,1,stair,,,,,,,,,,,,,,
stake,3,19,shale,9,stake,,,,,,,,,,,,
stale,4,19,shale,2,scale,1,stale,,,,,,,,,,
stalk,2,41,stalk,,,,,,,,,,,,,,
stall,3,41,stalk,1,stall,,,,,,,,,,,,
stamp,4,41,stalk,6,staid,3,stamp,,,,,,,,,,
stand,4,41,stalk,6,staid,1,stand,,,,,,,,,,
stank,4,41,stalk,2,stack,1,stank,,,,,,,,,,
stare,6,5,scare,4,share,3,snare,2,spare,1,stare,,,,,,
stark,4,11,shark,2,spark,1,stark,,,,,,,,,,
start,4,11,shark,6,smart,1,start,,,,,,,,,,
stash,6,41,stalk,6,staid,3,stamp,2,staff,1,stash,,,,,,
state,6,19,shale,9,stake,3,stage,2,stave,1,state,,,,,,
stave,5,19,shale,9,stake,3,stage,2,stave,,,,,,,,
stead,3,9,steak,3,stead,,,,,,,,,,,,
steak,2,9,steak,,,,,,,,,,,,,,
steal,4,9,steak,3,stead,2,steal,,,,,,,,,,
steam,5,9,steak,3,stead,2,steal,1,steam,,,,,,,,
steed,4,35,spelt,2,stein,1,steed,,,,,,,,,,
steel,3,35,spelt,1,steel,,,,,,,,,,,,
steep,3,35,spelt,1,steep,,,,,,,,,,,,
steer,5,13,surer,6,sheer,2,sneer,1,steer,,,,,,,,
stein,3,35,spelt,2,stein,,,,,,,,,,,,
stern,3,2,sperm,1,stern,,,,,,,,,,,,
stick,3,63,stink,1,stick,,,,,,,,,,,,
stiff,4,63,stink,3,still,1,stiff,,,,,,,,,,
still,3,63,stink,3,still,,,,,,,,,,,,
stilt,4,63,stink,3,still,1,stilt,,,,,,,,,,
sting,3,63,stink,2,sting,,,,,,,,,,,,
stink,2,63,stink,,,,,,,,,,,,,,
stint,4,63,stink,2,sting,1,stint,,,,,,,,,,
stock,3,37,stoop,4,stock,,,,,,,,,,,,
stoic,4,37,stoop,4,stock,1,stoic,,,,,,,,,,
stoke,2,12,stoke,,,,,,,,,,,,,,
stole,3,12,stoke,3,stole,,,,,,,,,,,,
stomp,3,37,stoop,1,stomp,,,,,,,,,,,,
stone,4,12,stoke,3,stole,2,stone,,,,,,,,,,
stony,4,37,stoop,4,stock,2,stony,,,,,,,,,,
stood,3,37,stoop,2,stood,,,,,,,,,,,,
stool,4,37,stoop,2,stood,1,stool,,,,,,,,,,
stoop,2,37,stoop,,,,,,,,,,,,,,
store,6,6,score,5,shore,4,snore,3,spore,2,store,,,,,,
stork,3,10,snort,3,stork,,,,,,,,,,,,
storm,4,10,snort,3,stork,2,storm,,,,,,,,,,
story,5,10,snort,3,stork,2,storm,1,story,,,,,,,,
stout,5,37,stoop,4,stock,2,stony,1,stout,,,,,,,,
stove,5,12,stoke,3,stole,2,stone,1,stove,,,,,,,,
strap,2,8,strap,,,,,,,,,,,,,,
straw,3,8,strap,2,straw,,,,,,,,,,,,
stray,4,8,strap,2,straw,1,stray,,,,,,,,,,
strip,4,9,scrub,2,sprig,1,strip,,,,,,,,,,
strut,5,9,scrub,3,shrug,2,syrup,1,strut,,,,,,,,
stuck,3,63,stink,1,stuck,,,,,,,,,,,,
study,3,63,stink,3,study,,,,,,,,,,,,
stuff,5,63,stink,3,study,2,stump,1,stuff,,,,,,,,
stump,4,63,stink,3,study,2,stump,,,,,,,,,,
stung,3,63,stink,2,stung,,,,,,,,,,,,
stunk,3,63,stink,1,stunk,,,,,,,,,,,,
stunt,4,63,stink,2,stung,1,stunt,,,,,,,,,,
style,3,23,spine,2,style,,,,,,,,,,,,
suave,5,19,shale,9,stake,3,space,1,suave,,,,,,,,
sugar,3,8,strap,1,sugar,,,,,,,,,,,,
suing,4,63,stink,5,sling,2,suing,,,,,,,,,,
suite,4,23,spine,7,slime,2,suite,,,,,,,,,,
sulky,3,63,stink,2,sulky,,,,,,,,,,,,
sully,4,63,stink,6,slush,1,sully,,,,,,,,,,
sumac,4,19,salty,4,scuba,1,sumac,,,,,,,,,,
sunny,4,63,stink,3,slung,1,sunny,,,,,,,,,,
super,3,13,surer,1,super,,,,,,,,,,,,
surer,2,13,surer,,,,,,,,,,,,,,
surge,3,4,scree,1,surge,,,,,,,,,,,,
surly,3,9,scrub,1,surly,,,,,,,,,,,,
sushi,5,63,stink,4,silly,2,squib,1,sushi,,,,,,,,
swami,4,41,stalk,8,swamp,1,swami,,,,,,,,,,
swamp,3,41,stalk,8,swamp,,,,,,,,,,,,
swarm,4,11,shark,6,smart,1,swarm,,,,,,,,,,
swash,4,41,stalk,8,swamp,1,swash,,,,,,,,,,
swath,4,41,stalk,3,shaft,1,swath,,,,,,,,,,
swear,5,6,shear,3,smear,2,spear,1,swear,,,,,,,,
sweat,3,9,steak,1,sweat,,,,,,,,,,,,
sweep,4,35,spelt,2,sheep,1,sweep,,,,,,,,,,
sweet,5,35,spelt,3,scent,2,sheet,1,sweet,,,,,,,,
swell,5,35,spelt,4,shell,2,smell,1,swell,,,,,,,,
swept,3,35,spelt,1,swept,,,,,,,,,,,,
swift,4,63,stink,4,shift,1,swift,,,,,,,,,,
swill,4,63,stink,5,spill,1,swill,,,,,,,,,,
swine,4,23,spine,2,shine,1,swine,,,,,,,,,,
swing,5,63,stink,5,sling,2,suing,1,swing,,,,,,,,
swirl,4,8,shirt,2,smirk,1,swirl,,,,,,,,,,
swish,4,63,stink,5,spill,1,swish,,,,,,,,,,
swoon,4,37,stoop,2,shook,1,swoon,,,,,,,,,,
swoop,6,37,stoop,4,scoop,3,sloop,2,snoop,1,swoop,,,,,,
sword,3,10,snort,1,sword,,,,,,,,,,,,
swore,7,6,score,5,shore,4,snore,3,spore,2,store,1,swore,,,,
sworn,5,10,snort,3,scorn,2,shorn,1,sworn,,,,,,,,
swung,4,63,stink,3,slung,1,swung,,,,,,,,,,
synod,4,37,stoop,2,scion,1,synod,,,,,,,,,,
syrup,4,9,scrub,3,shrug,2,syrup,,,,,,,,,,
tabby,4,138,manly,19,batty,1,tabby,,,,,,,,,,
table,5,40,maple,5,cable,2,fable,1,table,,,,,,,,
taboo,4,44,aloft,4,baton,1,taboo,,,,,,,,,,
tacit,5,138,manly,12,patch,2,cacti,1,tacit,,,,,,,,
tacky,4,138,manly,19,batty,2,tacky,,,,,,,,,,
taffy,5,138,manly,19,batty,2,tacky,1,taffy,,,,,,,,
taint,6,138,manly,12,gaunt,3,faint,2,paint,1,taint,,,,,,
taken,3,68,clean,4,taken,,,,,,,,,,,,
taker,3,61,later,3,taker,,,,,,,,,,,,
tally,5,138,manly,6,daily,2,gayly,1,tally,,,,,,,,
talon,4,44,aloft,2,octal,1,talon,,,,,,,,,,
tamer,4,61,later,3,taker,2,tamer,,,,,,,,,,
tango,4,44,aloft,4,baton,1,tango,,,,,,,,,,
tangy,5,138,manly,8,candy,3,fanny,1,tangy,,,,,,,,
taper,5,61,later,3,taker,2,tamer,1,taper,,,,,,,,
tapir,3,42,rainy,1,tapir,,,,,,,,,,,,
tardy,4,42,rainy,5,hardy,1,tardy,,,,,,,,,,
tarot,4,27,manor,2,carol,1,tarot,,,,,,,,,,
taste,7,15,paste,5,baste,4,caste,3,haste,2,waste,1,taste,,,,
tasty,5,23,pasty,3,hasty,2,nasty,1,tasty,,,,,,,,
tatty,7,138,manly,19,batty,4,catty,3,fatty,2,patty,1,tatty,,,,
taunt,8,138,manly,12,gaunt,5,daunt,4,haunt,3,jaunt,2,vaunt,1,taunt,,
tawny,3,138,manly,1,tawny,,,,,,,,,,,,
teach,5,21,leach,3,beach,2,peach,1,teach,,,,,,,,
teary,4,9,heard,6,yearn,2,teary,,,,,,,,,,
tease,4,7,chase,3,lease,1,tease,,,,,,,,,,
teddy,4,120,inlet,8,hefty,1,teddy,,,,,,,,,,
teeth,5,120,inlet,8,hefty,2,depth,1,teeth,,,,,,,,
tempo,3,25,melon,1,tempo,,,,,,,,,,,,
tenet,3,120,inlet,1,tenet,,,,,,,,,,,,
tenor,3,13,order,1,tenor,,,,,,,,,,,,
tense,3,8,guise,3,tense,,,,,,,,,,,,
tenth,3,120,inlet,1,tenth,,,,,,,,,,,,
tepee,4,79,guile,9,pence,1,tepee,,,,,,,,,,
tepid,3,120,inlet,5,tepid,,,,,,,,,,,,
terra,4,5,alert,2,extra,1,terra,,,,,,,,,,
terse,3,7,nurse,2,terse,,,,,,,,,,,,
testy,4,19,guest,2,zesty,1,testy,,,,,,,,,,
thank,3,40,clank,1,thank,,,,,,,,,,,,
theft,5,120,inlet,3,debut,2,eject,1,theft,,,,,,,,
their,3,117,cider,1,their,,,,,,,,,,,,
theme,4,79,guile,9,pence,1,theme,,,,,,,,,,
there,2,4,there,,,,,,,,,,,,,,
these,4,8,guise,3,tense,1,these,,,,,,,,,,
theta,4,68,clean,2,adept,1,theta,,,,,,,,,,
thick,4,183,juicy,5,chick,1,thick,,,,,,,,,,
thief,3,120,inlet,1,thief,,,,,,,,,,,,
thigh,4,183,juicy,12,flint,1,thigh,,,,,,,,,,
thing,4,183,juicy,12,flint,2,thing,,,,,,,,,,
think,5,183,juicy,12,flint,2,thing,1,think,,,,,,,,
third,4,13,whirl,2,chirp,1,third,,,,,,,,,,
thong,4,56,blond,2,phony,1,thong,,,,,,,,,,
thorn,3,8,chord,1,thorn,,,,,,,,,,,,
those,3,5,chose,2,those,,,,,,,,,,,,
three,4,39,price,7,verge,1,three,,,,,,,,,,
threw,4,117,cider,11,greet,1,threw,,,,,,,,,,
throb,3,59,troop,4,throb,,,,,,,,,,,,
throw,4,59,troop,4,throb,1,throw,,,,,,,,,,
thrum,4,57,briny,2,lurch,1,thrum,,,,,,,,,,
thumb,4,183,juicy,10,plumb,1,thumb,,,,,,,,,,
thump,4,183,juicy,10,plumb,1,thump,,,,,,,,,,
thyme,4,79,guile,9,pence,1,thyme,,,,,,,,,,
tiara,4,13,chard,5,quart,1,tiara,,,,,,,,,,
tibia,4,138,manly,6,audit,1,tibia,,,,,,,,,,
tidal,3,138,manly,10,tidal,,,,,,,,,,,,
tiger,5,117,cider,14,finer,8,viper,2,tiger,,,,,,,,
tight,8,183,juicy,18,light,5,fight,4,might,3,night,2,wight,1,tight,,
tilde,3,79,guile,3,tilde,,,,,,,,,,,,
timer,6,117,cider,14,finer,8,viper,2,tiger,1,timer,,,,,,
timid,4,183,juicy,18,light,1,timid,,,,,,,,,,
tipsy,4,33,mushy,3,gipsy,1,tipsy,,,,,,,,,,
titan,4,138,manly,6,aping,1,titan,,,,,,,,,,
tithe,5,79,guile,7,mince,2,pixie,1,tithe,,,,,,,,
title,4,79,guile,2,bible,1,title,,,,,,,,,,
toast,4,3,boast,2,coast,1,toast,,,,,,,,,,
today,3,21,tonal,2,today,,,,,,,,,,,,
toddy,4,87,pouty,2,hotly,1,toddy,,,,,,,,,,
token,4,26,novel,7,money,3,token,,,,,,,,,,
tonal,2,21,tonal,,,,,,,,,,,,,,
tonga,3,21,tonal,1,tonga,,,,,,,,,,,,
tonic,3,87,pouty,8,tonic,,,,,,,,,,,,
tooth,5,87,pouty,4,month,2,booth,1,tooth,,,,,,,,
topaz,4,21,tonal,2,today,1,topaz,,,,,,,,,,
topic,3,87,pouty,1,topic,,,,,,,,,,,,
torch,3,26,north,1,torch,,,,,,,,,,,,
torso,3,4,worst,1,torso,,,,,,,,,,,,
torus,3,4,worst,1,torus,,,,,,,,,,,,
total,3,21,tonal,1,total,,,,,,,,,,,,
totem,4,26,novel,5,comet,1,totem,,,,,,,,,,
touch,4,87,pouty,6,mount,2,touch,,,,,,,,,,
tough,5,87,pouty,6,mount,2,touch,1,tough,,,,,,,,
towel,3,26,novel,6,towel,,,,,,,,,,,,
tower,6,22,cower,5,lower,4,mower,3,power,2,tower,,,,,,
toxic,4,87,pouty,8,tonic,1,toxic,,,,,,,,,,
toxin,4,87,pouty,8,tonic,1,toxin,,,,,,,,,,
trace,4,19,grace,2,brace,1,trace,,,,,,,,,,
track,3,40,train,4,track,,,,,,,,,,,,
tract,4,40,train,4,track,1,tract,,,,,,,,,,
trade,4,19,grace,7,drake,1,trade,,,,,,,,,,
trail,3,40,train,2,trail,,,,,,,,,,,,
train,2,40,train,,,,,,,,,,,,,,
trait,4,40,train,2,trail,1,trait,,,,,,,,,,
tramp,4,40,train,4,track,2,tramp,,,,,,,,,,
trash,4,7,brash,2,crash,1,trash,,,,,,,,,,
trawl,5,40,train,4,track,2,tramp,1,trawl,,,,,,,,
tread,4,61,later,3,great,1,tread,,,,,,,,,,
treat,4,61,later,3,great,1,treat,,,,,,,,,,
trend,4,117,cider,4,nerdy,1,trend,,,,,,,,,,
triad,3,42,rainy,4,triad,,,,,,,,,,,,
trial,4,42,rainy,4,triad,1,trial,,,,,,,,,,
tribe,4,39,price,9,brine,1,tribe,,,,,,,,,,
trice,3,39,price,1,trice,,,,,,,,,,,,
trick,3,57,briny,10,trick,,,,,,,,,,,,
tried,5,117,cider,4,fried,3,pried,2,tried,,,,,,,,
tripe,4,39,price,2,gripe,1,tripe,,,,,,,,,,
trite,5,39,price,9,brine,4,write,1,trite,,,,,,,,
troll,3,59,troop,2,troll,,,,,,,,,,,,
troop,2,59,troop,,,,,,,,,,,,,,
trope,4,14,prove,2,grope,1,trope,,,,,,,,,,
trout,4,59,troop,2,troll,1,trout,,,,,,,,,,
trove,5,14,prove,3,drove,2,grove,1,trove,,,,,,,,
truce,3,39,price,1,truce,,,,,,,,,,,,
truck,4,57,briny,5,trump,2,truck,,,,,,,,,,
truer,4,117,cider,23,tuber,1,truer,,,,,,,,,,
truly,4,57,briny,3,dryly,1,truly,,,,,,,,,,
trump,3,57,briny,5,trump,,,,,,,,,,,,
trunk,3,57,briny,4,trunk,,,,,,,,,,,,
truss,3,16,crust,1,truss,,,,,,,,,,,,
trust,3,16,crust,1,trust,,,,,,,,,,,,
truth,5,57,briny,5,trump,2,truck,1,truth,,,,,,,,
tryst,4,16,crust,2,wrist,1,tryst,,,,,,,,,,
tubal,4,138,manly,10,tidal,1,tubal,,,,,,,,,,
tuber,3,117,cider,23,tuber,,,,,,,,,,,,
tulip,3,183,juicy,4,tulip,,,,,,,,,,,,
tulle,3,79,guile,1,tulle,,,,,,,,,,,,
tumor,4,59,troop,4,throb,2,tumor,,,,,,,,,,
tunic,4,183,juicy,5,cubic,1,tunic,,,,,,,,,,
turbo,3,59,troop,1,turbo,,,,,,,,,,,,
tutor,5,59,troop,4,throb,2,tumor,1,tutor,,,,,,,,
twang,4,40,clank,2,giant,1,twang,,,,,,,,,,
tweak,4,68,clean,3,wheat,1,tweak,,,,,,,,,,
tweed,3,120,inlet,1,tweed,,,,,,,,,,,,
tweet,5,120,inlet,3,duvet,2,beget,1,tweet,,,,,,,,
twice,4,79,guile,7,whine,1,twice,,,,,,,,,,
twine,4,79,guile,7,whine,1,twine,,,,,,,,,,
twirl,3,13,whirl,1,twirl,,,,,,,,,,,,
twist,4,33,mushy,2,bliss,1,twist,,,,,,,,,,
twixt,4,183,juicy,12,flint,1,twixt,,,,,,,,,,
tying,5,183,juicy,4,dying,3,lying,2,tying,,,,,,,,
udder,4,117,cider,4,under,1,udder,,,,,,,,,,
ulcer,3,117,cider,1,ulcer,,,,,,,,,,,,
ultra,3,11,hairy,2,ultra,,,,,,,,,,,,
umbra,4,11,hairy,2,ultra,1,umbra,,,,,,,,,,
uncle,3,79,guile,1,uncle,,,,,,,,,,,,
uncut,4,183,juicy,5,chump,1,uncut,,,,,,,,,,
under,3,117,cider,4,under,,,,,,,,,,,,
undid,5,183,juicy,7,unlit,2,unzip,1,undid,,,,,,,,
undue,4,79,guile,5,deuce,1,undue,,,,,,,,,,
unfed,3,120,inlet,3,unfed,,,,,,,,,,,,
unfit,4,183,juicy,7,unlit,1,unfit,,,,,,,,,,
unify,3,183,juicy,2,unify,,,,,,,,,,,,
union,4,56,blond,5,ingot,2,union,,,,,,,,,,
unite,3,79,guile,1,unite,,,,,,,,,,,,
unity,4,183,juicy,2,unify,1,unity,,,,,,,,,,
unlit,3,183,juicy,7,unlit,,,,,,,,,,,,
unmet,3,120,inlet,1,unmet,,,,,,,,,,,,
unset,3,19,guest,2,unset,,,,,,,,,,,,
untie,4,79,guile,3,imbue,1,untie,,,,,,,,,,
until,4,183,juicy,7,unlit,1,until,,,,,,,,,,
unwed,4,120,inlet,3,unfed,1,unwed,,,,,,,,,,
unzip,4,183,juicy,7,unlit,2,unzip,,,,,,,,,,
upper,4,117,cider,23,tuber,1,upper,,,,,,,,,,
upset,4,19,guest,2,unset,1,upset,,,,,,,,,,
urban,4,42,rainy,2,lunar,1,urban,,,,,,,,,,
urine,4,39,price,9,brine,1,urine,,,,,,,,,,
usage,3,7,chase,1,usage,,,,,,,,,,,,
usher,3,15,riser,2,usher,,,,,,,,,,,,
using,4,33,mushy,2,ficus,1,using,,,,,,,,,,
usual,4,23,pasty,2,amiss,1,usual,,,,,,,,,,
usurp,2,1,usurp,,,,,,,,,,,,,,
utile,3,79,guile,1,utile,,,,,,,,,,,,
utter,4,117,cider,23,tuber,1,utter,,,,,,,,,,
vague,4,40,maple,11,gauge,1,vague,,,,,,,,,,
valet,4,68,clean,9,bagel,1,valet,,,,,,,,,,
valid,4,138,manly,8,cavil,1,valid,,,,,,,,,,
valor,3,27,manor,5,valor,,,,,,,,,,,,
value,4,40,maple,6,halve,1,value,,,,,,,,,,
valve,4,40,maple,6,halve,1,valve,,,,,,,,,,
vapid,4,138,manly,12,patch,2,vapid,,,,,,,,,,
vapor,4,27,manor,5,valor,1,vapor,,,,,,,,,,
vault,4,138,manly,3,fault,1,vault,,,,,,,,,,
vaunt,7,138,manly,12,gaunt,5,daunt,4,haunt,3,jaunt,2,vaunt,,,,
vegan,4,68,clean,2,began,1,vegan,,,,,,,,,,
venom,3,25,melon,1,venom,,,,,,,,,,,,
venue,4,79,guile,5,deuce,1,venue,,,,,,,,,,
verge,3,39,price,7,verge,,,,,,,,,,,,
verse,4,7,nurse,2,terse,1,verse,,,,,,,,,,
verso,2,1,verso,,,,,,,,,,,,,,
verve,4,39,price,7,verge,1,verve,,,,,,,,,,
vicar,3,42,rainy,5,vicar,,,,,,,,,,,,
video,4,25,melon,4,epoch,1,video,,,,,,,,,,
vigil,4,183,juicy,18,light,1,vigil,,,,,,,,,,
vigor,4,59,troop,7,humor,2,vigor,,,,,,,,,,
villa,4,138,manly,2,adult,1,villa,,,,,,,,,,
vinyl,3,183,juicy,2,vinyl,,,,,,,,,,,,
viola,3,44,aloft,1,viola,,,,,,,,,,,,
viper,4,117,cider,14,finer,8,viper,,,,,,,,,,
viral,4,42,rainy,5,vicar,1,viral,,,,,,,,,,
virus,3,16,crust,1,virus,,,,,,,,,,,,
visit,3,33,mushy,1,visit,,,,,,,,,,,,
visor,3,5,cross,1,visor,,,,,,,,,,,,
vista,3,23,pasty,1,vista,,,,,,,,,,,,
vital,4,138,manly,10,tidal,1,vital,,,,,,,,,,
vivid,5,183,juicy,18,light,2,minim,1,vivid,,,,,,,,
vixen,4,120,inlet,4,given,1,vixen,,,,,,,,,,
vocal,4,21,tonal,5,focal,2,vocal,,,,,,,,,,
vodka,4,21,tonal,5,comma,1,vodka,,,,,,,,,,
vogue,3,10,boule,1,vogue,,,,,,,,,,,,
voice,4,10,boule,3,movie,1,voice,,,,,,,,,,
voila,4,21,tonal,2,polka,1,voila,,,,,,,,,,
vomit,5,87,pouty,8,tonic,2,motif,1,vomit,,,,,,,,
voter,4,22,cower,12,hover,1,voter,,,,,,,,,,
vouch,5,87,pouty,12,hound,4,cough,1,vouch,,,,,,,,
vowel,3,26,novel,1,vowel,,,,,,,,,,,,
vying,6,183,juicy,4,dying,3,lying,2,tying,1,vying,,,,,,
wacky,5,138,manly,19,batty,8,caddy,1,wacky,,,,,,,,
wafer,4,61,later,15,wager,2,wafer,,,,,,,,,,
wager,3,61,later,15,wager,,,,,,,,,,,,
wagon,4,44,aloft,10,bacon,1,wagon,,,,,,,,,,
waist,3,23,pasty,1,waist,,,,,,,,,,,,
waive,5,40,maple,11,gauge,5,naive,1,waive,,,,,,,,
waltz,5,138,manly,8,cavil,2,laugh,1,waltz,,,,,,,,
warty,5,42,rainy,5,hardy,2,party,1,warty,,,,,,,,
waste,6,15,paste,5,baste,4,caste,3,haste,2,waste,,,,,,
watch,5,138,manly,12,patch,4,batch,3,watch,,,,,,,,
water,5,61,later,4,cater,3,hater,2,water,,,,,,,,
waver,5,61,later,15,wager,2,wafer,1,waver,,,,,,,,
waxen,5,68,clean,4,taken,2,haven,1,waxen,,,,,,,,
weary,5,9,heard,6,yearn,2,teary,1,weary,,,,,,,,
weave,5,28,plate,11,knave,2,heave,1,weave,,,,,,,,
wedge,4,79,guile,2,hedge,1,wedge,,,,,,,,,,
weedy,5,120,inlet,6,beefy,2,geeky,1,weedy,,,,,,,,
weigh,4,120,inlet,4,edify,1,weigh,,,,,,,,,,
weird,3,14,leery,1,weird,,,,,,,,,,,,
welch,4,120,inlet,4,belch,1,welch,,,,,,,,,,
welsh,3,19,guest,1,welsh,,,,,,,,,,,,
wench,4,120,inlet,5,bench,1,wench,,,,,,,,,,
whack,4,40,clank,3,quack,2,whack,,,,,,,,,,
whale,3,28,plate,2,whale,,,,,,,,,,,,
wharf,3,13,chard,1,wharf,,,,,,,,,,,,
wheat,3,68,clean,3,wheat,,,,,,,,,,,,
wheel,5,120,inlet,10,bevel,3,excel,1,wheel,,,,,,,,
whelp,5,120,inlet,7,elegy,3,dwell,1,whelp,,,,,,,,
where,3,4,there,1,where,,,,,,,,,,,,
which,4,183,juicy,5,chick,1,which,,,,,,,,,,
whiff,4,183,juicy,12,flint,1,whiff,,,,,,,,,,
while,3,79,guile,2,while,,,,,,,,,,,,
whine,3,79,guile,7,whine,,,,,,,,,,,,
whiny,3,183,juicy,1,whiny,,,,,,,,,,,,
whirl,2,13,whirl,,,,,,,,,,,,,,
whisk,3,33,mushy,1,whisk,,,,,,,,,,,,
white,4,79,guile,7,whine,1,white,,,,,,,,,,
whole,3,20,clone,1,whole,,,,,,,,,,,,
whoop,4,56,blond,4,photo,1,whoop,,,,,,,,,,
whose,4,5,chose,2,those,1,whose,,,,,,,,,,
widen,4,120,inlet,4,given,1,widen,,,,,,,,,,
wider,3,117,cider,2,wider,,,,,,,,,,,,
widow,4,56,blond,5,idiot,1,widow,,,,,,,,,,
width,4,183,juicy,18,light,3,width,,,,,,,,,,
wield,4,120,inlet,4,field,2,wield,,,,,,,,,,
wight,7,183,juicy,18,light,5,fight,4,might,3,night,2,wight,,,,
willy,7,183,juicy,28,dimly,4,billy,3,filly,2,hilly,1,willy,,,,
wimpy,4,183,juicy,28,dimly,1,wimpy,,,,,,,,,,
wince,4,79,guile,7,mince,1,wince,,,,,,,,,,
winch,5,183,juicy,8,pinch,3,finch,2,winch,,,,,,,,
windy,5,183,juicy,28,dimly,3,biddy,1,windy,,,,,,,,
wiser,4,15,riser,2,miser,1,wiser,,,,,,,,,,
wispy,3,33,mushy,1,wispy,,,,,,,,,,,,
witch,5,183,juicy,8,pinch,3,ditch,2,witch,,,,,,,,
witty,7,183,juicy,28,dimly,11,pithy,3,bitty,2,kitty,1,witty,,,,
woken,5,26,novel,7,money,3,token,1,woken,,,,,,,,
woman,4,21,tonal,2,nomad,1,woman,,,,,,,,,,
women,4,26,novel,7,money,1,women,,,,,,,,,,
woody,5,87,pouty,27,godly,5,dowdy,1,woody,,,,,,,,
wooer,3,22,cower,1,wooer,,,,,,,,,,,,
wooly,7,87,pouty,27,godly,7,folly,3,nobly,2,coyly,1,wooly,,,,
woozy,5,87,pouty,27,godly,6,boozy,1,woozy,,,,,,,,
wordy,3,26,north,4,wordy,,,,,,,,,,,,
world,4,26,north,4,wordy,1,world,,,,,,,,,,
worry,3,6,dowry,1,worry,,,,,,,,,,,,
worse,3,3,horse,1,worse,,,,,,,,,,,,
worst,2,4,worst,,,,,,,,,,,,,,
worth,4,26,north,2,forth,1,worth,,,,,,,,,,
would,5,87,pouty,12,hound,2,could,1,would,,,,,,,,
wound,7,87,pouty,12,hound,4,bound,3,found,2,mound,1,wound,,,,
woven,4,26,novel,2,coven,1,woven,,,,,,,,,,
wrack,4,40,train,11,crawl,1,wrack,,,,,,,,,,
wrath,4,40,train,4,craft,1,wrath,,,,,,,,,,
wreak,6,61,later,12,break,3,creak,2,freak,1,wreak,,,,,,
wreck,4,117,cider,6,retch,1,wreck,,,,,,,,,,
wrest,4,15,riser,6,crest,1,wrest,,,,,,,,,,
