,Number,After 1,2,After 2,3,After 3,4,After 4,5,After 5,6,After 6,7,After 7,8,After 8,9
shift,3,63,sight,1,shift,,,,,,,,,,,,
shirk,3,63,crush,1,shirk,,,,,,,,,,,,
shunt,3,63,sight,1,shunt,,,,,,,,,,,,
sting,3,63,sight,1,sting,,,,,,,,,,,,
stung,3,63,sight,1,stung,,,,,,,,,,,,
stunt,3,63,sight,1,stunt,,,,,,,,,,,,
timid,3,63,sight,1,timid,,,,,,,,,,,,
tipsy,3,63,sight,1,tipsy,,,,,,,,,,,,
twist,3,63,sight,1,twist,,,,,,,,,,,,
tying,3,63,sight,1,tying,,,,,,,,,,,,
whirl,3,63,crush,1,whirl,,,,,,,,,,,,
crony,3,57,crown,1,crony,,,,,,,,,,,,
crowd,3,57,crown,1,crowd,,,,,,,,,,,,
curio,3,57,crown,1,curio,,,,,,,,,,,,
frock,3,57,crown,1,frock,,,,,,,,,,,,
groin,3,57,crown,1,groin,,,,,,,,,,,,
minor,3,57,crown,1,minor,,,,,,,,,,,,
scorn,3,57,crown,1,scorn,,,,,,,,,,,,
scour,3,57,crown,1,scour,,,,,,,,,,,,
shorn,3,57,crown,1,shorn,,,,,,,,,,,,
sword,3,57,crown,1,sword,,,,,,,,,,,,
sworn,3,57,crown,1,sworn,,,,,,,,,,,,
wrong,3,57,crown,1,wrong,,,,,,,,,,,,
beset,3,56,sleet,1,beset,,,,,,,,,,,,
betel,3,56,sleet,1,betel,,,,,,,,,,,,
cleft,3,56,sleet,1,cleft,,,,,,,,,,,,
elect,3,56,sleet,1,elect,,,,,,,,,,,,
exult,3,56,sleet,1,exult,,,,,,,,,,,,
fetus,3,56,sleet,1,fetus,,,,,,,,,,,,
fleet,3,56,sleet,1,fleet,,,,,,,,,,,,
islet,3,56,sleet,1,islet,,,,,,,,,,,,
setup,3,56,sleet,1,setup,,,,,,,,,,,,
slept,3,56,sleet,1,slept,,,,,,,,,,,,
steel,3,56,sleet,1,steel,,,,,,,,,,,,
stein,3,56,sleet,1,stein,,,,,,,,,,,,
thief,3,56,sleet,1,thief,,,,,,,,,,,,
tweed,3,56,sleet,1,tweed,,,,,,,,,,,,
tweet,3,56,sleet,1,tweet,,,,,,,,,,,,
annex,3,55,penal,1,annex,,,,,,,,,,,,
apnea,3,55,penal,1,apnea,,,,,,,,,,,,
delay,3,55,penal,1,delay,,,,,,,,,,,,
fella,3,55,penal,1,fella,,,,,,,,,,,,
lapel,3,55,penal,1,lapel,,,,,,,,,,,,
panel,3,55,penal,1,panel,,,,,,,,,,,,
pecan,3,55,penal,1,pecan,,,,,,,,,,,,
pedal,3,55,penal,1,pedal,,,,,,,,,,,,
plead,3,55,penal,1,plead,,,,,,,,,,,,
sepia,3,55,penal,1,sepia,,,,,,,,,,,,
award,3,51,drawn,1,award,,,,,,,,,,,,
diary,3,51,drawn,1,diary,,,,,,,,,,,,
drain,3,51,drawn,1,drain,,,,,,,,,,,,
drama,3,51,drawn,1,drama,,,,,,,,,,,,
drank,3,51,drawn,1,drank,,,,,,,,,,,,
drawl,3,51,drawn,1,drawl,,,,,,,,,,,,
dwarf,3,51,drawn,1,dwarf,,,,,,,,,,,,
snarl,3,51,drawn,1,snarl,,,,,,,,,,,,
wrack,3,51,drawn,1,wrack,,,,,,,,,,,,
angst,3,50,taint,1,angst,,,,,,,,,,,,
antic,3,50,taint,1,antic,,,,,,,,,,,,
aptly,3,50,taint,1,aptly,,,,,,,,,,,,
attic,3,50,taint,1,attic,,,,,,,,,,,,
habit,3,50,taint,1,habit,,,,,,,,,,,,
natal,3,50,taint,1,natal,,,,,,,,,,,,
satin,3,50,taint,1,satin,,,,,,,,,,,,
tacit,3,50,taint,1,tacit,,,,,,,,,,,,
tangy,3,50,taint,1,tangy,,,,,,,,,,,,
taunt,3,50,taint,1,taunt,,,,,,,,,,,,
tawny,3,50,taint,1,tawny,,,,,,,,,,,,
titan,3,50,taint,1,titan,,,,,,,,,,,,
tubal,3,50,taint,1,tubal,,,,,,,,,,,,
vital,3,50,taint,1,vital,,,,,,,,,,,,
waist,3,50,taint,1,waist,,,,,,,,,,,,
agile,3,45,aisle,1,agile,,,,,,,,,,,,
algae,3,45,aisle,1,algae,,,,,,,,,,,,
aside,3,45,aisle,1,aside,,,,,,,,,,,,
masse,3,45,aisle,1,masse,,,,,,,,,,,,
amber,3,42,baler,1,amber,,,,,,,,,,,,
baker,3,42,baler,1,baker,,,,,,,,,,,,
chafe,3,42,shale,1,chafe,,,,,,,,,,,,
clear,3,42,baler,1,clear,,,,,,,,,,,,
debar,3,42,baler,1,debar,,,,,,,,,,,,
early,3,42,baler,1,early,,,,,,,,,,,,
feral,3,42,baler,1,feral,,,,,,,,,,,,
harem,3,42,baler,1,harem,,,,,,,,,,,,
heave,3,42,shale,1,heave,,,,,,,,,,,,
lease,3,42,shale,1,lease,,,,,,,,,,,,
paler,3,42,baler,1,paler,,,,,,,,,,,,
scale,3,42,shale,1,scale,,,,,,,,,,,,
slave,3,42,shale,1,slave,,,,,,,,,,,,
whale,3,42,shale,1,whale,,,,,,,,,,,,
zebra,3,42,baler,1,zebra,,,,,,,,,,,,
crepe,3,39,price,1,crepe,,,,,,,,,,,,
crime,3,39,price,1,crime,,,,,,,,,,,,
gripe,3,39,price,1,gripe,,,,,,,,,,,,
shire,3,39,price,1,shire,,,,,,,,,,,,
spire,3,39,price,1,spire,,,,,,,,,,,,
spree,3,39,price,1,spree,,,,,,,,,,,,
angry,3,35,carry,1,angry,,,,,,,,,,,,
array,3,35,carry,1,array,,,,,,,,,,,,
cairn,3,35,carry,1,cairn,,,,,,,,,,,,
cigar,3,35,carry,1,cigar,,,,,,,,,,,,
circa,3,35,carry,1,circa,,,,,,,,,,,,
march,3,35,carry,1,march,,,,,,,,,,,,
nadir,3,35,carry,1,nadir,,,,,,,,,,,,
spray,3,35,carry,1,spray,,,,,,,,,,,,
umbra,3,35,carry,1,umbra,,,,,,,,,,,,
vicar,3,35,carry,1,vicar,,,,,,,,,,,,
along,3,33,salon,1,along,,,,,,,,,,,,
aloof,3,33,salon,1,aloof,,,,,,,,,,,,
annoy,3,33,salon,1,annoy,,,,,,,,,,,,
axiom,3,33,salon,1,axiom,,,,,,,,,,,,
axion,3,33,salon,1,axion,,,,,,,,,,,,
lasso,3,33,salon,1,lasso,,,,,,,,,,,,
mason,3,33,salon,1,mason,,,,,,,,,,,,
salvo,3,33,salon,1,salvo,,,,,,,,,,,,
savoy,3,33,salon,1,savoy,,,,,,,,,,,,
shoal,3,33,salon,1,shoal,,,,,,,,,,,,
choke,3,30,close,1,choke,,,,,,,,,,,,
chose,3,30,close,1,chose,,,,,,,,,,,,
obese,3,30,close,1,obese,,,,,,,,,,,,
olive,3,30,close,1,olive,,,,,,,,,,,,
ounce,3,30,close,1,ounce,,,,,,,,,,,,
slope,3,30,close,1,slope,,,,,,,,,,,,
whole,3,30,close,1,whole,,,,,,,,,,,,
whose,3,30,close,1,whose,,,,,,,,,,,,
blurt,3,29,trust,1,blurt,,,,,,,,,,,,
burnt,3,29,trust,1,burnt,,,,,,,,,,,,
burst,3,29,trust,1,burst,,,,,,,,,,,,
crust,3,29,trust,1,crust,,,,,,,,,,,,
egret,3,29,enter,1,egret,,,,,,,,,,,,
entry,3,29,enter,1,entry,,,,,,,,,,,,
erupt,3,29,enter,1,erupt,,,,,,,,,,,,
ester,3,29,enter,1,ester,,,,,,,,,,,,
ether,3,29,enter,1,ether,,,,,,,,,,,,
first,3,29,trust,1,first,,,,,,,,,,,,
flirt,3,29,trust,1,flirt,,,,,,,,,,,,
inert,3,29,enter,1,inert,,,,,,,,,,,,
inter,3,29,enter,1,inter,,,,,,,,,,,,
spurt,3,29,trust,1,spurt,,,,,,,,,,,,
steer,3,29,enter,1,steer,,,,,,,,,,,,
strip,3,29,trust,1,strip,,,,,,,,,,,,
strut,3,29,trust,1,strut,,,,,,,,,,,,
their,3,29,enter,1,their,,,,,,,,,,,,
thrum,3,29,trust,1,thrum,,,,,,,,,,,,
trick,3,29,trust,1,trick,,,,,,,,,,,,
truss,3,29,trust,1,truss,,,,,,,,,,,,
tryst,3,29,trust,1,tryst,,,,,,,,,,,,
utter,3,29,enter,1,utter,,,,,,,,,,,,
wrist,3,29,trust,1,wrist,,,,,,,,,,,,
abhor,3,28,armor,1,abhor,,,,,,,,,,,,
apron,3,28,armor,1,apron,,,,,,,,,,,,
aroma,3,28,armor,1,aroma,,,,,,,,,,,,
arrow,3,28,armor,1,arrow,,,,,,,,,,,,
arson,3,28,armor,1,arson,,,,,,,,,,,,
macro,3,28,armor,1,macro,,,,,,,,,,,,
botch,3,26,tonic,1,botch,,,,,,,,,,,,
donut,3,26,tonic,1,donut,,,,,,,,,,,,
ghost,3,26,stout,1,ghost,,,,,,,,,,,,
mount,3,26,tonic,1,mount,,,,,,,,,,,,
optic,3,26,stout,1,optic,,,,,,,,,,,,
ought,3,26,stout,1,ought,,,,,,,,,,,,
shoot,3,26,stout,1,shoot,,,,,,,,,,,,
thong,3,26,stout,1,thong,,,,,,,,,,,,
touch,3,26,tonic,1,touch,,,,,,,,,,,,
toxin,3,26,tonic,1,toxin,,,,,,,,,,,,
asset,3,25,cleat,1,asset,,,,,,,,,,,,
begat,3,25,cleat,1,begat,,,,,,,,,,,,
cadet,3,25,cleat,1,cadet,,,,,,,,,,,,
cheat,3,25,cleat,1,cheat,,,,,,,,,,,,
eclat,3,25,cleat,1,eclat,,,,,,,,,,,,
facet,3,25,cleat,1,facet,,,,,,,,,,,,
steal,3,25,cleat,1,steal,,,,,,,,,,,,
valet,3,25,cleat,1,valet,,,,,,,,,,,,
blast,3,23,slant,1,blast,,,,,,,,,,,,
brace,3,23,grace,1,brace,,,,,,,,,,,,
glare,3,23,grace,1,glare,,,,,,,,,,,,
plait,3,23,slant,1,plait,,,,,,,,,,,,
plant,3,23,slant,1,plant,,,,,,,,,,,,
scant,3,23,slant,1,scant,,,,,,,,,,,,
scare,3,23,grace,1,scare,,,,,,,,,,,,
shaft,3,23,slant,1,shaft,,,,,,,,,,,,
shalt,3,23,slant,1,shalt,,,,,,,,,,,,
stain,3,23,slant,1,stain,,,,,,,,,,,,
boule,3,22,louse,1,boule,,,,,,,,,,,,
lodge,3,22,louse,1,lodge,,,,,,,,,,,,
loose,3,22,louse,1,loose,,,,,,,,,,,,
noble,3,22,louse,1,noble,,,,,,,,,,,,
solve,3,22,louse,1,solve,,,,,,,,,,,,
vogue,3,22,louse,1,vogue,,,,,,,,,,,,
coven,3,21,woven,1,coven,,,,,,,,,,,,
dozen,3,21,woven,1,dozen,,,,,,,,,,,,
grout,3,21,trout,1,grout,,,,,,,,,,,,
intro,3,21,trout,1,intro,,,,,,,,,,,,
minty,3,21,unity,1,minty,,,,,,,,,,,,
ninth,3,21,unity,1,ninth,,,,,,,,,,,,
novel,3,21,woven,1,novel,,,,,,,,,,,,
nutty,3,21,unity,1,nutty,,,,,,,,,,,,
orbit,3,21,trout,1,orbit,,,,,,,,,,,,
poesy,3,21,woven,1,poesy,,,,,,,,,,,,
rebus,3,21,riser,1,rebus,,,,,,,,,,,,
recur,3,21,riser,1,recur,,,,,,,,,,,,
rerun,3,21,riser,1,rerun,,,,,,,,,,,,
resin,3,21,riser,1,resin,,,,,,,,,,,,
ripen,3,21,riser,1,ripen,,,,,,,,,,,,
risen,3,21,riser,1,risen,,,,,,,,,,,,
thorn,3,21,trout,1,thorn,,,,,,,,,,,,
tutor,3,21,trout,1,tutor,,,,,,,,,,,,
vowel,3,21,woven,1,vowel,,,,,,,,,,,,
sober,3,20,sower,1,sober,,,,,,,,,,,,
stair,3,20,trait,1,stair,,,,,,,,,,,,
stark,3,20,trait,1,stark,,,,,,,,,,,,
start,3,20,trait,1,start,,,,,,,,,,,,
tiara,3,20,trait,1,tiara,,,,,,,,,,,,
tract,3,20,trait,1,tract,,,,,,,,,,,,
wooer,3,20,sower,1,wooer,,,,,,,,,,,,
below,3,19,melon,1,below,,,,,,,,,,,,
chore,3,19,prose,1,chore,,,,,,,,,,,,
decoy,3,19,melon,1,decoy,,,,,,,,,,,,
demon,3,19,melon,1,demon,,,,,,,,,,,,
ebony,3,19,melon,1,ebony,,,,,,,,,,,,
elbow,3,19,melon,1,elbow,,,,,,,,,,,,
felon,3,19,melon,1,felon,,,,,,,,,,,,
gecko,3,19,melon,1,gecko,,,,,,,,,,,,
grope,3,19,prose,1,grope,,,,,,,,,,,,
lemon,3,19,melon,1,lemon,,,,,,,,,,,,
olden,3,19,melon,1,olden,,,,,,,,,,,,
ombre,3,19,prose,1,ombre,,,,,,,,,,,,
spore,3,19,prose,1,spore,,,,,,,,,,,,
venom,3,19,melon,1,venom,,,,,,,,,,,,
amity,3,18,nasty,1,amity,,,,,,,,,,,,
aunty,3,18,nasty,1,aunty,,,,,,,,,,,,
corny,3,18,horny,1,corny,,,,,,,,,,,,
dowry,3,18,horny,1,dowry,,,,,,,,,,,,
honor,3,18,horny,1,honor,,,,,,,,,,,,
junta,3,18,nasty,1,junta,,,,,,,,,,,,
moron,3,18,horny,1,moron,,,,,,,,,,,,
pasta,3,18,nasty,1,pasta,,,,,,,,,,,,
salty,3,18,nasty,1,salty,,,,,,,,,,,,
vista,3,18,nasty,1,vista,,,,,,,,,,,,
abbot,3,17,bloat,1,abbot,,,,,,,,,,,,
about,3,17,bloat,1,about,,,,,,,,,,,,
after,3,17,later,1,after,,,,,,,,,,,,
alert,3,17,later,1,alert,,,,,,,,,,,,
allot,3,17,bloat,1,allot,,,,,,,,,,,,
aloft,3,17,bloat,1,aloft,,,,,,,,,,,,
alter,3,17,later,1,alter,,,,,,,,,,,,
ascot,3,17,bloat,1,ascot,,,,,,,,,,,,
atoll,3,17,bloat,1,atoll,,,,,,,,,,,,
baton,3,17,bloat,1,baton,,,,,,,,,,,,
etude,3,17,title,1,etude,,,,,,,,,,,,
extra,3,17,later,1,extra,,,,,,,,,,,,
lithe,3,17,title,1,lithe,,,,,,,,,,,,
octal,3,17,bloat,1,octal,,,,,,,,,,,,
style,3,17,title,1,style,,,,,,,,,,,,
taboo,3,17,bloat,1,taboo,,,,,,,,,,,,
talon,3,17,bloat,1,talon,,,,,,,,,,,,
tilde,3,17,title,1,tilde,,,,,,,,,,,,
tithe,3,17,title,1,tithe,,,,,,,,,,,,
tulle,3,17,title,1,tulle,,,,,,,,,,,,
utile,3,17,title,1,utile,,,,,,,,,,,,
cocoa,3,16,modal,1,cocoa,,,,,,,,,,,,
comma,3,16,modal,1,comma,,,,,,,,,,,,
dogma,3,16,modal,1,dogma,,,,,,,,,,,,
gonad,3,16,modal,1,gonad,,,,,,,,,,,,
mocha,3,16,modal,1,mocha,,,,,,,,,,,,
nomad,3,16,modal,1,nomad,,,,,,,,,,,,
vodka,3,16,modal,1,vodka,,,,,,,,,,,,
woman,3,16,modal,1,woman,,,,,,,,,,,,
rabbi,3,15,rabid,1,rabbi,,,,,,,,,,,,
radii,3,15,rabid,1,radii,,,,,,,,,,,,
rainy,3,15,rabid,1,rainy,,,,,,,,,,,,
rapid,3,15,rabid,1,rapid,,,,,,,,,,,,
rival,3,15,rabid,1,rival,,,,,,,,,,,,
rumba,3,15,rabid,1,rumba,,,,,,,,,,,,
rural,3,15,rabid,1,rural,,,,,,,,,,,,
artsy,3,12,stray,1,artsy,,,,,,,,,,,,
carat,3,12,stray,1,carat,,,,,,,,,,,,
dealt,3,12,least,1,dealt,,,,,,,,,,,,
deity,3,12,depth,1,deity,,,,,,,,,,,,
empty,3,12,depth,1,empty,,,,,,,,,,,,
exalt,3,12,least,1,exalt,,,,,,,,,,,,
hefty,3,12,depth,1,hefty,,,,,,,,,,,,
meant,3,12,least,1,meant,,,,,,,,,,,,
motto,3,12,youth,1,motto,,,,,,,,,,,,
petty,3,12,depth,1,petty,,,,,,,,,,,,
piety,3,12,depth,1,piety,,,,,,,,,,,,
pouty,3,12,youth,1,pouty,,,,,,,,,,,,
regal,3,12,renal,1,regal,,,,,,,,,,,,
satyr,3,12,stray,1,satyr,,,,,,,,,,,,
tardy,3,12,stray,1,tardy,,,,,,,,,,,,
teach,3,12,least,1,teach,,,,,,,,,,,,
beady,3,11,leach,1,beady,,,,,,,,,,,,
email,3,11,leach,1,email,,,,,,,,,,,,
leash,3,11,leach,1,leash,,,,,,,,,,,,
mealy,3,11,leach,1,mealy,,,,,,,,,,,,
acute,3,10,saute,1,acute,,,,,,,,,,,,
agree,3,10,barge,1,agree,,,,,,,,,,,,
argue,3,10,barge,1,argue,,,,,,,,,,,,
butte,3,10,suite,1,butte,,,,,,,,,,,,
credo,3,10,order,1,credo,,,,,,,,,,,,
decor,3,10,order,1,decor,,,,,,,,,,,,
error,3,10,order,1,error,,,,,,,,,,,,
haute,3,10,saute,1,haute,,,,,,,,,,,,
large,3,10,barge,1,large,,,,,,,,,,,,
latte,3,10,saute,1,latte,,,,,,,,,,,,
quite,3,10,suite,1,quite,,,,,,,,,,,,
unite,3,10,suite,1,unite,,,,,,,,,,,,
cobra,3,9,coral,1,cobra,,,,,,,,,,,,
moral,3,9,coral,1,moral,,,,,,,,,,,,
sonar,3,9,coral,1,sonar,,,,,,,,,,,,
depot,3,8,detox,1,depot,,,,,,,,,,,,
ethos,3,8,detox,1,ethos,,,,,,,,,,,,
extol,3,8,detox,1,extol,,,,,,,,,,,,
onset,3,8,detox,1,onset,,,,,,,,,,,,
pinto,3,8,photo,1,pinto,,,,,,,,,,,,
reset,3,8,rivet,1,reset,,,,,,,,,,,,
tempo,3,8,detox,1,tempo,,,,,,,,,,,,
above,3,7,abode,1,above,,,,,,,,,,,,
adobe,3,7,abode,1,adobe,,,,,,,,,,,,
anode,3,7,abode,1,anode,,,,,,,,,,,,
canoe,3,7,abode,1,canoe,,,,,,,,,,,,
comet,3,7,motel,1,comet,,,,,,,,,,,,
force,3,7,forge,1,force,,,,,,,,,,,,
gorge,3,7,forge,1,gorge,,,,,,,,,,,,
hotel,3,7,motel,1,hotel,,,,,,,,,,,,
revue,3,7,reuse,1,revue,,,,,,,,,,,,
rinse,3,7,reuse,1,rinse,,,,,,,,,,,,
rupee,3,7,reuse,1,rupee,,,,,,,,,,,,
totem,3,7,motel,1,totem,,,,,,,,,,,,
towel,3,7,motel,1,towel,,,,,,,,,,,,
truce,3,7,trice,1,truce,,,,,,,,,,,,
court,3,6,torus,1,court,,,,,,,,,,,,
dirty,3,6,birth,1,dirty,,,,,,,,,,,,
fritz,3,6,birth,1,fritz,,,,,,,,,,,,
metro,3,6,otter,1,metro,,,,,,,,,,,,
motor,3,6,torus,1,motor,,,,,,,,,,,,
other,3,6,otter,1,other,,,,,,,,,,,,
outer,3,6,otter,1,outer,,,,,,,,,,,,
overt,3,6,otter,1,overt,,,,,,,,,,,,
pearl,3,6,learn,1,pearl,,,,,,,,,,,,
robin,3,6,round,1,robin,,,,,,,,,,,,
rough,3,6,round,1,rough,,,,,,,,,,,,
rowdy,3,6,round,1,rowdy,,,,,,,,,,,,
tenor,3,6,otter,1,tenor,,,,,,,,,,,,
torch,3,6,torus,1,torch,,,,,,,,,,,,
torso,3,6,torus,1,torso,,,,,,,,,,,,
truth,3,6,birth,1,truth,,,,,,,,,,,,
worst,3,6,torus,1,worst,,,,,,,,,,,,
yearn,3,6,learn,1,yearn,,,,,,,,,,,,
coach,3,5,loamy,1,coach,,,,,,,,,,,,
foamy,3,5,loamy,1,foamy,,,,,,,,,,,,
koala,3,5,loamy,1,koala,,,,,,,,,,,,
soapy,3,5,loamy,1,soapy,,,,,,,,,,,,
tease,3,5,stage,1,tease,,,,,,,,,,,,
those,3,5,stoke,1,those,,,,,,,,,,,,
tonga,3,5,tonal,1,tonga,,,,,,,,,,,,
total,3,5,tonal,1,total,,,,,,,,,,,,
forty,3,4,forth,1,forty,,,,,,,,,,,,
oaken,3,4,cameo,1,oaken,,,,,,,,,,,,
ocean,3,4,cameo,1,ocean,,,,,,,,,,,,
omega,3,4,cameo,1,omega,,,,,,,,,,,,
rearm,3,4,realm,1,rearm,,,,,,,,,,,,
risky,3,4,rigid,1,risky,,,,,,,,,,,,
ruddy,3,4,rigid,1,ruddy,,,,,,,,,,,,
rugby,3,4,rigid,1,rugby,,,,,,,,,,,,
actor,3,3,abort,1,actor,,,,,,,,,,,,
bathe,3,3,table,1,bathe,,,,,,,,,,,,
heath,3,3,death,1,heath,,,,,,,,,,,,
lathe,3,3,table,1,lathe,,,,,,,,,,,,
meaty,3,3,death,1,meaty,,,,,,,,,,,,
rigor,3,3,rhino,1,rigor,,,,,,,,,,,,
roost,3,3,robot,1,roost,,,,,,,,,,,,
rotor,3,3,robot,1,rotor,,,,,,,,,,,,
rouge,3,3,rogue,1,rouge,,,,,,,,,,,,
rouse,3,3,rogue,1,rouse,,,,,,,,,,,,
rumor,3,3,rhino,1,rumor,,,,,,,,,,,,
tarot,3,3,abort,1,tarot,,,,,,,,,,,,
arose,3,2,adore,1,arose,,,,,,,,,,,,
froth,3,2,broth,1,froth,,,,,,,,,,,,
hoard,3,2,board,1,hoard,,,,,,,,,,,,
ovary,3,2,bravo,1,ovary,,,,,,,,,,,,
piano,3,2,chaos,1,piano,,,,,,,,,,,,
range,3,2,raise,1,range,,,,,,,,,,,,
smote,3,2,quote,1,smote,,,,,,,,,,,,
teary,3,2,heart,1,teary,,,,,,,,,,,,
theta,3,2,delta,1,theta,,,,,,,,,,,,
voter,3,2,tower,1,voter,,,,,,,,,,,,
warty,3,2,party,1,warty,,,,,,,,,,,,
slimy,2,195,slimy,,,,,,,,,,,,,,
manly,2,112,manly,,,,,,,,,,,,,,
plied,2,106,plied,,,,,,,,,,,,,,
drier,2,102,drier,,,,,,,,,,,,,,
guile,2,83,guile,,,,,,,,,,,,,,
clash,2,71,clash,,,,,,,,,,,,,,
godly,2,71,godly,,,,,,,,,,,,,,
scion,2,66,scion,,,,,,,,,,,,,,
crush,2,63,crush,,,,,,,,,,,,,,
sight,2,63,sight,,,,,,,,,,,,,,
crown,2,57,crown,,,,,,,,,,,,,,
sleet,2,56,sleet,,,,,,,,,,,,,,
penal,2,55,penal,,,,,,,,,,,,,,
drawn,2,51,drawn,,,,,,,,,,,,,,
taint,2,50,taint,,,,,,,,,,,,,,
aisle,2,45,aisle,,,,,,,,,,,,,,
baler,2,42,baler,,,,,,,,,,,,,,
shale,2,42,shale,,,,,,,,,,,,,,
price,2,39,price,,,,,,,,,,,,,,
carry,2,35,carry,,,,,,,,,,,,,,
salon,2,33,salon,,,,,,,,,,,,,,
close,2,30,close,,,,,,,,,,,,,,
enter,2,29,enter,,,,,,,,,,,,,,
trust,2,29,trust,,,,,,,,,,,,,,
armor,2,28,armor,,,,,,,,,,,,,,
stout,2,26,stout,,,,,,,,,,,,,,
tonic,2,26,tonic,,,,,,,,,,,,,,
cleat,2,25,cleat,,,,,,,,,,,,,,
grace,2,23,grace,,,,,,,,,,,,,,
slant,2,23,slant,,,,,,,,,,,,,,
louse,2,22,louse,,,,,,,,,,,,,,
riser,2,21,riser,,,,,,,,,,,,,,
trout,2,21,trout,,,,,,,,,,,,,,
unity,2,21,unity,,,,,,,,,,,,,,
woven,2,21,woven,,,,,,,,,,,,,,
sower,2,20,sower,,,,,,,,,,,,,,
trait,2,20,trait,,,,,,,,,,,,,,
melon,2,19,melon,,,,,,,,,,,,,,
prose,2,19,prose,,,,,,,,,,,,,,
horny,2,18,horny,,,,,,,,,,,,,,
nasty,2,18,nasty,,,,,,,,,,,,,,
bloat,2,17,bloat,,,,,,,,,,,,,,
later,2,17,later,,,,,,,,,,,,,,
title,2,17,title,,,,,,,,,,,,,,
modal,2,16,modal,,,,,,,,,,,,,,
rabid,2,15,rabid,,,,,,,,,,,,,,
depth,2,12,depth,,,,,,,,,,,,,,
least,2,12,least,,,,,,,,,,,,,,
renal,2,12,renal,,,,,,,,,,,,,,
stray,2,12,stray,,,,,,,,,,,,,,
youth,2,12,youth,,,,,,,,,,,,,,
leach,2,11,leach,,,,,,,,,,,,,,
barge,2,10,barge,,,,,,,,,,,,,,
order,2,10,order,,,,,,,,,,,,,,
saute,2,10,saute,,,,,,,,,,,,,,
suite,2,10,suite,,,,,,,,,,,,,,
coral,2,9,coral,,,,,,,,,,,,,,
detox,2,8,detox,,,,,,,,,,,,,,
photo,2,8,photo,,,,,,,,,,,,,,
rivet,2,8,rivet,,,,,,,,,,,,,,
abode,2,7,abode,,,,,,,,,,,,,,
forge,2,7,forge,,,,,,,,,,,,,,
motel,2,7,motel,,,,,,,,,,,,,,
reuse,2,7,reuse,,,,,,,,,,,,,,
slate,2,7,slate,,,,,,,,,,,,,,
trice,2,7,trice,,,,,,,,,,,,,,
birth,2,6,birth,,,,,,,,,,,,,,
learn,2,6,learn,,,,,,,,,,,,,,
otter,2,6,otter,,,,,,,,,,,,,,
round,2,6,round,,,,,,,,,,,,,,
torus,2,6,torus,,,,,,,,,,,,,,
loamy,2,5,loamy,,,,,,,,,,,,,,
stage,2,5,stage,,,,,,,,,,,,,,
stoke,2,5,stoke,,,,,,,,,,,,,,
tonal,2,5,tonal,,,,,,,,,,,,,,
cameo,2,4,cameo,,,,,,,,,,,,,,
forth,2,4,forth,,,,,,,,,,,,,,
realm,2,4,realm,,,,,,,,,,,,,,
rigid,2,4,rigid,,,,,,,,,,,,,,
rodeo,2,4,rodeo,,,,,,,,,,,,,,
abort,2,3,abort,,,,,,,,,,,,,,
boast,2,3,boast,,,,,,,,,,,,,,
brute,2,3,brute,,,,,,,,,,,,,,
crate,2,3,crate,,,,,,,,,,,,,,
death,2,3,death,,,,,,,,,,,,,,
radio,2,3,radio,,,,,,,,,,,,,,
rhino,2,3,rhino,,,,,,,,,,,,,,
robot,2,3,robot,,,,,,,,,,,,,,
rogue,2,3,rogue,,,,,,,,,,,,,,
stare,2,3,stare,,,,,,,,,,,,,,
store,2,3,store,,,,,,,,,,,,,,
table,2,3,table,,,,,,,,,,,,,,
adore,2,2,adore,,,,,,,,,,,,,,
board,2,2,board,,,,,,,,,,,,,,
bravo,2,2,bravo,,,,,,,,,,,,,,
broth,2,2,broth,,,,,,,,,,,,,,
chaos,2,2,chaos,,,,,,,,,,,,,,
delta,2,2,delta,,,,,,,,,,,,,,
heart,2,2,heart,,,,,,,,,,,,,,
party,2,2,party,,,,,,,,,,,,,,
quote,2,2,quote,,,,,,,,,,,,,,
raise,2,2,raise,,,,,,,,,,,,,,
tower,2,2,tower,,,,,,,,,,,,,,
aorta,2,1,aorta,,,,,,,,,,,,,,
atone,2,1,atone,,,,,,,,,,,,,,
berth,2,1,berth,,,,,,,,,,,,,,
earth,2,1,earth,,,,,,,,,,,,,,
forte,2,1,forte,,,,,,,,,,,,,,
loath,2,1,loath,,,,,,,,,,,,,,
opera,2,1,opera,,,,,,,,,,,,,,
ovate,2,1,ovate,,,,,,,,,,,,,,
pesto,2,1,pesto,,,,,,,,,,,,,,
quota,2,1,quota,,,,,,,,,,,,,,
ratio,2,1,ratio,,,,,,,,,,,,,,
ratty,2,1,ratty,,,,,,,,,,,,,,
react,2,1,react,,,,,,,,,,,,,,
retro,2,1,retro,,,,,,,,,,,,,,
right,2,1,right,,,,,,,,,,,,,,
roach,2,1,roach,,,,,,,,,,,,,,
roast,2,1,roast,,,,,,,,,,,,,,
route,2,1,route,,,,,,,,,,,,,,
royal,2,1,royal,,,,,,,,,,,,,,
rusty,2,1,rusty,,,,,,,,,,,,,,
swath,2,1,swath,,,,,,,,,,,,,,
wrath,2,1,wrath,,,,,,,,,,,,,,
wrote,2,1,wrote,,,,,,,,,,,,,,
